gu,dong,apt_name,deal_date,area_m2,floor,year_built,price_manwon,price_krw
마포구,공덕동,마포현대,2025-03-12,72.49,6.0,1988.0,110000.0,1100000000.0
노원구,하계동,장미(시영6),2025-03-12,59.22,11.0,1989.0,64000.0,640000000.0
송파구,가락동,헬리오시티,2025-03-12,84.98,7.0,2018.0,249000.0,2490000000.0
송파구,잠실동,주공아파트 5단지,2025-03-12,76.5,6.0,1978.0,347700.0,3477000000.0
송파구,잠실동,우성아파트,2025-03-12,82.06,9.0,1981.0,229000.0,2290000000.0
마포구,대흥동,마포자이2차,2025-03-12,84.95,14.0,2014.0,203000.0,2030000000.0
송파구,문정동,문정래미안,2025-03-12,133.29,16.0,2004.0,174000.0,1740000000.0
마포구,아현동,서서울삼성,2025-03-12,84.89,3.0,1998.0,95800.0,958000000.0
노원구,중계동,중계무지개,2025-03-12,59.26,4.0,1991.0,57000.0,570000000.0
노원구,상계동,상계주공4(고층),2025-03-12,62.1,24.0,1988.0,63000.0,630000000.0
송파구,풍납동,잠실올림픽공원아이파크,2025-03-12,59.97,12.0,2019.0,164000.0,1640000000.0
송파구,가락동,쌍용노블래스,2025-03-12,72.27,3.0,2003.0,61000.0,610000000.0
노원구,월계동,삼호4,2025-03-12,59.49,3.0,1987.0,68000.0,680000000.0
노원구,상계동,상계주공6(고층),2025-03-12,59.28,1.0,1988.0,59500.0,595000000.0
송파구,오금동,우방,2025-03-12,59.92,8.0,2001.0,81000.0,810000000.0
송파구,잠실동,우성아파트,2025-03-12,82.06,9.0,1981.0,229000.0,2290000000.0
노원구,공릉동,삼익4단지아파트,2025-03-12,39.6,8.0,1994.0,37900.0,379000000.0
마포구,창전동,창전동현대홈타운,2025-03-12,59.651,18.0,2005.0,119300.0,1193000000.0
송파구,거여동,송파위례리슈빌,2025-03-12,105.4624,4.0,2021.0,130000.0,1300000000.0
송파구,신천동,파크리오,2025-03-12,121.63,2.0,2008.0,278000.0,2780000000.0
송파구,오금동,한두리,2025-03-12,97.43,6.0,2004.0,66000.0,660000000.0
노원구,공릉동,삼익4단지아파트,2025-03-12,59.04,5.0,1994.0,51000.0,510000000.0
송파구,잠실동,갤러리아팰리스,2025-03-12,162.419,19.0,2005.0,320000.0,3200000000.0
노원구,중계동,염광,2025-03-12,59.34,19.0,1996.0,55000.0,550000000.0
노원구,하계동,삼익선경,2025-03-12,134.19,12.0,1993.0,113000.0,1130000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-12,84.751,10.0,1988.0,218000.0,2180000000.0
송파구,장지동,위례아이파크,2025-03-12,100.8522,19.0,2015.0,149000.0,1490000000.0
마포구,공덕동,공덕1삼성래미안,2025-03-12,84.94,25.0,1999.0,151000.0,1510000000.0
송파구,잠실동,리센츠,2025-03-12,84.99,26.0,2008.0,330000.0,3300000000.0
노원구,상계동,상계주공5(저층),2025-03-12,31.98,1.0,1987.0,45800.0,458000000.0
노원구,상계동,상계주공5(저층),2025-03-12,31.98,2.0,1987.0,48000.0,480000000.0
노원구,공릉동,태강아파트(아이파크),2025-03-12,49.6,8.0,1999.0,50500.0,505000000.0
송파구,신천동,파크리오,2025-03-12,84.79,23.0,2008.0,254500.0,2545000000.0
마포구,공덕동,마포현대,2025-03-11,84.87,6.0,1988.0,120000.0,1200000000.0
송파구,장지동,위례24단지(꿈에그린),2025-03-11,59.63,14.0,2013.0,134500.0,1345000000.0
마포구,서교동,대우미래사랑,2025-03-11,34.29,2.0,2005.0,28200.0,282000000.0
마포구,공덕동,공덕1삼성래미안,2025-03-11,59.74,4.0,1999.0,121600.0,1216000000.0
송파구,잠실동,레이크팰리스,2025-03-11,135.82,15.0,2006.0,370000.0,3700000000.0
마포구,성산동,월드컵아이파크(667),2025-03-11,84.7,14.0,2009.0,103500.0,1035000000.0
노원구,중계동,삼성,2025-03-11,114.49,8.0,1999.0,84000.0,840000000.0
송파구,풍납동,잠실올림픽공원아이파크,2025-03-11,109.98,23.0,2019.0,240000.0,2400000000.0
송파구,가락동,쌍용스윗닷홈(104동),2025-03-11,119.71,3.0,2005.0,142000.0,1420000000.0
마포구,성산동,성산시영(유원),2025-03-11,59.43,2.0,1986.0,114500.0,1145000000.0
송파구,오금동,상아2차아파트,2025-03-11,84.98,2.0,1988.0,112500.0,1125000000.0
송파구,가락동,가락미륭아파트,2025-03-11,83.58,15.0,1986.0,134500.0,1345000000.0
마포구,망원동,휴먼빌,2025-03-11,59.955,10.0,2004.0,84000.0,840000000.0
노원구,중계동,주공2,2025-03-11,44.52,13.0,1992.0,38000.0,380000000.0
노원구,중계동,중계무지개,2025-03-11,59.26,4.0,1991.0,57000.0,570000000.0
송파구,송파동,잠실더샵루벤,2025-03-11,106.8873,10.0,2025.0,190000.0,1900000000.0
노원구,하계동,장미(시영6),2025-03-11,39.78,4.0,1989.0,42000.0,420000000.0
노원구,중계동,삼창타워주상프라자,2025-03-11,59.39,6.0,1997.0,46500.0,465000000.0
노원구,월계동,월계역신도브래뉴,2025-03-11,117.1038,2.0,2005.0,76500.0,765000000.0
송파구,거여동,현대3차,2025-03-11,84.94,11.0,1993.0,91000.0,910000000.0
송파구,장지동,위례신도시송파푸르지오,2025-03-11,106.0884,6.0,2015.0,180000.0,1800000000.0
노원구,상계동,노원현대,2025-03-11,84.78,18.0,1997.0,68000.0,680000000.0
마포구,성산동,성산시영(대우),2025-03-11,50.03,12.0,1986.0,95700.0,957000000.0
송파구,삼전동,현대1,2025-03-11,82.0,2.0,1989.0,100000.0,1000000000.0
마포구,상암동,DMC상암센트럴파크2단지,2025-03-11,51.96,10.0,2009.0,79500.0,795000000.0
송파구,가락동,가락금호아파트,2025-03-11,85.0,4.0,1997.0,138000.0,1380000000.0
송파구,송파동,송파삼성래미안아파트,2025-03-11,105.99,3.0,2001.0,173000.0,1730000000.0
송파구,문정동,문정래미안,2025-03-11,150.58,4.0,2004.0,170000.0,1700000000.0
송파구,가락동,가락미륭아파트,2025-03-11,83.58,15.0,1986.0,134500.0,1345000000.0
노원구,상계동,수락산벨리체,2025-03-11,134.94,3.0,2000.0,91000.0,910000000.0
송파구,장지동,송파파인타운3단지,2025-03-11,84.98,5.0,2008.0,123000.0,1230000000.0
송파구,문정동,문정래미안,2025-03-11,133.29,12.0,2004.0,168000.0,1680000000.0
송파구,잠실동,아시아선수촌아파트,2025-03-11,151.008,11.0,1986.0,450000.0,4500000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-03-11,59.92,20.0,1997.0,126500.0,1265000000.0
마포구,신수동,신촌숲아이파크,2025-03-11,59.751,23.0,2019.0,174000.0,1740000000.0
마포구,성산동,성산시영(대우),2025-03-11,50.03,12.0,1986.0,95700.0,957000000.0
송파구,잠실동,갤러리아팰리스,2025-03-11,123.291,44.0,2005.0,280000.0,2800000000.0
송파구,신천동,파크리오,2025-03-11,59.95,18.0,2008.0,230000.0,2300000000.0
마포구,대흥동,대흥동태영아파트,2025-03-11,84.77,6.0,1999.0,161500.0,1615000000.0
노원구,상계동,보람아파트,2025-03-11,44.33,9.0,1988.0,38000.0,380000000.0
송파구,풍납동,극동,2025-03-11,59.975,1.0,1987.0,95000.0,950000000.0
송파구,송파동,래미안송파파인탑,2025-03-11,64.66,6.0,2012.0,166000.0,1660000000.0
노원구,상계동,미라보(성림),2025-03-11,84.5,4.0,2006.0,47000.0,470000000.0
노원구,상계동,상계주공12(고층),2025-03-11,41.3,15.0,1988.0,38000.0,380000000.0
노원구,월계동,서광,2025-03-11,59.96,9.0,1994.0,58650.0,586500000.0
노원구,상계동,청솔,2025-03-11,70.98,3.0,2003.0,34300.0,343000000.0
노원구,상계동,상계주공1(고층),2025-03-11,41.3,7.0,1988.0,39000.0,390000000.0
노원구,상계동,상계주공5(저층),2025-03-11,31.98,5.0,1987.0,46000.0,460000000.0
송파구,가락동,우성,2025-03-11,109.25,9.0,1986.0,163000.0,1630000000.0
송파구,가락동,우성,2025-03-11,109.25,9.0,1986.0,163000.0,1630000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-11,117.585,15.0,1988.0,235000.0,2350000000.0
마포구,도화동,우성,2025-03-11,68.94,4.0,1991.0,116000.0,1160000000.0
마포구,상암동,상암월드컵파크12단지,2025-03-11,84.66,11.0,2010.0,99000.0,990000000.0
송파구,신천동,장미1,2025-03-11,120.0,6.0,1979.0,310000.0,3100000000.0
송파구,신천동,장미1,2025-03-11,82.45,7.0,1979.0,257000.0,2570000000.0
송파구,풍납동,씨티극동1,2025-03-11,59.95,8.0,1998.0,93700.0,937000000.0
마포구,상암동,DMC상암센트럴파크2단지,2025-03-11,51.98,6.0,2009.0,81000.0,810000000.0
마포구,신수동,신촌숲아이파크,2025-03-11,59.751,23.0,2019.0,174000.0,1740000000.0
송파구,방이동,올림픽선수기자촌1단지,2025-03-11,131.76,4.0,1988.0,323000.0,3230000000.0
송파구,신천동,장미1,2025-03-11,120.0,6.0,1979.0,310000.0,3100000000.0
노원구,상계동,임광,2025-03-11,122.18,12.0,1989.0,103000.0,1030000000.0
송파구,송파동,래미안송파파인탑,2025-03-10,71.73,6.0,2012.0,178500.0,1785000000.0
마포구,창전동,해모로,2025-03-10,83.871,8.0,2007.0,151000.0,1510000000.0
송파구,거여동,금호어울림,2025-03-10,101.98,5.0,2003.0,109000.0,1090000000.0
마포구,하중동,한강밤섬자이,2025-03-10,138.08,6.0,2010.0,240000.0,2400000000.0
마포구,대흥동,대흥동태영아파트,2025-03-10,59.4,22.0,1999.0,124000.0,1240000000.0
송파구,가락동,헬리오시티,2025-03-10,84.95,9.0,2018.0,239000.0,2390000000.0
송파구,가락동,극동,2025-03-10,120.4,1.0,1984.0,165000.0,1650000000.0
송파구,거여동,e편한세상송파파크센트럴,2025-03-10,84.97,12.0,2021.0,154500.0,1545000000.0
송파구,가락동,헬리오시티,2025-03-10,84.99,12.0,2018.0,240000.0,2400000000.0
마포구,염리동,마포프레스티지자이,2025-03-10,59.8397,3.0,2021.0,169700.0,1697000000.0
송파구,잠실동,리센츠,2025-03-10,84.99,22.0,2008.0,305000.0,3050000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-10,117.585,10.0,1988.0,235000.0,2350000000.0
송파구,오금동,송파레미니스,2025-03-10,59.85,13.0,2017.0,120000.0,1200000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-10,117.585,3.0,1988.0,235000.0,2350000000.0
노원구,중계동,주공5,2025-03-10,38.64,8.0,1992.0,42000.0,420000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-10,136.325,12.0,1988.0,260000.0,2600000000.0
송파구,가락동,현대(6차),2025-03-10,84.8,2.0,1991.0,109000.0,1090000000.0
마포구,아현동,마포래미안푸르지오3단지,2025-03-10,84.8919,15.0,2014.0,193000.0,1930000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-10,158.705,5.0,1988.0,255000.0,2550000000.0
마포구,염리동,마포프레스티지자이,2025-03-10,59.8772,2.0,2021.0,168000.0,1680000000.0
마포구,대흥동,마포그랑자이(2단지),2025-03-10,59.96,9.0,2020.0,160000.0,1600000000.0
마포구,아현동,마포센트럴 아이파크,2025-03-10,84.9668,18.0,2017.0,166000.0,1660000000.0
송파구,오금동,한두리,2025-03-10,83.13,4.0,2004.0,56000.0,560000000.0
노원구,상계동,상계주공9(고층),2025-03-10,45.9,1.0,1988.0,34500.0,345000000.0
마포구,창전동,해모로,2025-03-10,83.871,8.0,2007.0,151000.0,1510000000.0
노원구,상계동,상계주공3(고층),2025-03-10,59.2,14.0,1987.0,67500.0,675000000.0
송파구,가락동,프라자,2025-03-10,84.67,12.0,1985.0,134000.0,1340000000.0
송파구,잠실동,주공아파트 5단지,2025-03-10,76.5,15.0,1978.0,347700.0,3477000000.0
마포구,공덕동,공덕2삼성래미안,2025-03-10,84.94,7.0,2004.0,150000.0,1500000000.0
마포구,신수동,신촌숲아이파크,2025-03-10,84.932,4.0,2019.0,195000.0,1950000000.0
마포구,상암동,상암월드컵파크4단지,2025-03-10,84.81,12.0,2006.0,132500.0,1325000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-10,84.705,2.0,1988.0,205000.0,2050000000.0
노원구,상계동,상계주공5(저층),2025-03-10,31.98,3.0,1987.0,47500.0,475000000.0
마포구,공덕동,한화꿈에그린,2025-03-10,84.939,6.0,2004.0,141000.0,1410000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-10,84.705,15.0,1988.0,209000.0,2090000000.0
노원구,상계동,노원우성,2025-03-10,84.88,5.0,1992.0,64000.0,640000000.0
노원구,중계동,주공2,2025-03-10,44.52,10.0,1992.0,36000.0,360000000.0
마포구,염리동,마포프레스티지자이,2025-03-10,84.7352,16.0,2021.0,230000.0,2300000000.0
노원구,상계동,상계주공3(고층),2025-03-10,58.01,5.0,1987.0,66000.0,660000000.0
송파구,방이동,대림,2025-03-10,125.075,15.0,1985.0,216000.0,2160000000.0
노원구,공릉동,삼익포레스트아파트,2025-03-10,51.03,13.0,1995.0,42300.0,423000000.0
노원구,중계동,주공8,2025-03-10,49.72,13.0,1993.0,53000.0,530000000.0
마포구,상수동,래미안밤섬리베뉴Ⅰ,2025-03-10,84.99,22.0,2014.0,184000.0,1840000000.0
노원구,월계동,삼호4,2025-03-10,50.18,13.0,1987.0,60000.0,600000000.0
송파구,문정동,문정대우푸르지오1차,2025-03-10,59.84,4.0,1999.0,104000.0,1040000000.0
노원구,월계동,미륭,2025-03-10,51.48,14.0,1986.0,66300.0,663000000.0
마포구,신공덕동,신공덕래미안2차,2025-03-10,84.73,8.0,2000.0,123000.0,1230000000.0
마포구,아현동,공덕자이,2025-03-10,84.99,2.0,2015.0,184000.0,1840000000.0
노원구,월계동,삼호3,2025-03-10,59.22,7.0,1986.0,57500.0,575000000.0
노원구,월계동,삼호4,2025-03-10,50.18,13.0,1987.0,60000.0,600000000.0
마포구,신정동,서강GS,2025-03-10,59.98,5.0,1999.0,104000.0,1040000000.0
노원구,상계동,중앙하이츠(5지역),2025-03-10,84.87,5.0,1996.0,52000.0,520000000.0
노원구,상계동,동아불암,2025-03-10,59.4,21.0,1999.0,46000.0,460000000.0
송파구,삼전동,에이메스더리버송파,2025-03-10,46.0,10.0,2018.0,69000.0,690000000.0
노원구,월계동,미륭,2025-03-10,51.48,14.0,1986.0,66300.0,663000000.0
노원구,중계동,주공5,2025-03-10,44.52,11.0,1992.0,47300.0,473000000.0
노원구,상계동,상계주공16(고층),2025-03-10,59.39,8.0,1988.0,48500.0,485000000.0
송파구,풍납동,강변현대,2025-03-10,83.19,2.0,1991.0,66200.0,662000000.0
마포구,창전동,서강예가,2025-03-10,84.988,10.0,2007.0,149500.0,1495000000.0
노원구,상계동,한신3차,2025-03-10,60.44,1.0,1990.0,43000.0,430000000.0
노원구,하계동,한신1,2025-03-10,27.0,8.0,1988.0,30000.0,300000000.0
송파구,가락동,헬리오시티,2025-03-10,84.95,1.0,2018.0,230000.0,2300000000.0
노원구,공릉동,태강아파트(아이파크),2025-03-10,49.6,11.0,1999.0,51000.0,510000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-10,84.705,15.0,1988.0,199500.0,1995000000.0
마포구,성산동,성산시영(대우),2025-03-09,50.03,13.0,1986.0,95000.0,950000000.0
송파구,오금동,쌍용스위닷홈(201동),2025-03-09,143.82,9.0,2005.0,137000.0,1370000000.0
마포구,대흥동,대흥동태영아파트,2025-03-09,59.4,7.0,1999.0,125000.0,1250000000.0
마포구,아현동,마포래미안푸르지오4단지,2025-03-09,84.3884,12.0,2014.0,210000.0,2100000000.0
송파구,가락동,헬리오시티,2025-03-09,84.95,31.0,2018.0,246000.0,2460000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-03-09,84.69,7.0,1997.0,153000.0,1530000000.0
노원구,상계동,상계주공9(고층),2025-03-09,61.52,1.0,1988.0,53000.0,530000000.0
마포구,염리동,마포프레스티지자이,2025-03-09,59.9286,15.0,2021.0,189000.0,1890000000.0
노원구,상계동,상계주공9(고층),2025-03-09,61.52,1.0,1988.0,53000.0,530000000.0
송파구,신천동,파크리오,2025-03-09,35.24,19.0,2008.0,103000.0,1030000000.0
송파구,문정동,파크하비오,2025-03-09,84.9342,10.0,2016.0,160000.0,1600000000.0
노원구,공릉동,태릉해링턴플레이스,2025-03-09,59.97,14.0,2022.0,84500.0,845000000.0
노원구,상계동,상계주공10(고층),2025-03-09,45.77,1.0,1988.0,47000.0,470000000.0
마포구,염리동,마포프레스티지자이,2025-03-09,84.9654,12.0,2021.0,235500.0,2355000000.0
마포구,아현동,공덕자이,2025-03-09,59.99,18.0,2015.0,167000.0,1670000000.0
송파구,풍납동,극동,2025-03-09,79.945,2.0,1987.0,109000.0,1090000000.0
마포구,아현동,마포래미안푸르지오2단지,2025-03-09,59.9656,8.0,2014.0,169500.0,1695000000.0
노원구,월계동,한진한화그랑빌,2025-03-09,59.94,3.0,2002.0,74500.0,745000000.0
노원구,공릉동,시영2단지(라이프)아파트,2025-03-09,39.6,2.0,1994.0,32000.0,320000000.0
마포구,연남동,코오롱,2025-03-09,84.936,5.0,2003.0,113000.0,1130000000.0
노원구,공릉동,공릉우성아파트,2025-03-09,109.4,1.0,1995.0,76800.0,768000000.0
노원구,공릉동,공릉우성아파트,2025-03-09,59.26,7.0,1995.0,49800.0,498000000.0
마포구,신수동,신촌숲아이파크,2025-03-09,59.751,11.0,2019.0,163500.0,1635000000.0
송파구,잠실동,주공아파트 5단지,2025-03-08,76.5,1.0,1978.0,309700.0,3097000000.0
송파구,잠실동,트리지움,2025-03-08,59.88,19.0,2007.0,250000.0,2500000000.0
송파구,문정동,건영1,2025-03-08,84.39,8.0,1996.0,130000.0,1300000000.0
송파구,잠실동,리센츠,2025-03-08,27.68,27.0,2008.0,118000.0,1180000000.0
송파구,거여동,거여5단지,2025-03-08,59.74,14.0,1997.0,83500.0,835000000.0
송파구,잠실동,잠실엘스,2025-03-08,59.96,10.0,2008.0,256000.0,2560000000.0
송파구,문정동,문정시영,2025-03-08,39.69,3.0,1989.0,62500.0,625000000.0
송파구,거여동,거여1단지,2025-03-08,59.73,11.0,1997.0,88000.0,880000000.0
송파구,잠실동,리센츠,2025-03-08,124.22,30.0,2008.0,389000.0,3890000000.0
송파구,오금동,현대(2-4차),2025-03-08,130.93,1.0,1984.0,216000.0,2160000000.0
마포구,대흥동,마포그랑자이(2단지),2025-03-08,84.99,6.0,2020.0,184000.0,1840000000.0
송파구,거여동,e편한세상송파파크센트럴,2025-03-08,59.93,14.0,2021.0,135000.0,1350000000.0
송파구,거여동,거여5단지,2025-03-08,59.4,13.0,1997.0,81500.0,815000000.0
송파구,잠실동,레이크팰리스,2025-03-08,116.19,18.0,2006.0,310000.0,3100000000.0
송파구,방이동,파라다이스빌(40-0),2025-03-08,84.66,7.0,2006.0,120000.0,1200000000.0
송파구,거여동,송파위례리슈빌,2025-03-08,105.4624,17.0,2021.0,186000.0,1860000000.0
송파구,신천동,파크리오,2025-03-08,84.79,27.0,2008.0,252000.0,2520000000.0
마포구,아현동,공덕자이,2025-03-08,84.99,13.0,2015.0,185000.0,1850000000.0
송파구,가락동,한신1,2025-03-08,84.53,10.0,1993.0,120000.0,1200000000.0
송파구,가락동,가락금호아파트,2025-03-08,59.91,1.0,1997.0,116000.0,1160000000.0
송파구,풍납동,현대리버빌2지구,2025-03-08,84.97,5.0,1999.0,112700.0,1127000000.0
송파구,가락동,가락쌍용(2차),2025-03-08,84.42,16.0,1999.0,131000.0,1310000000.0
송파구,잠실동,주공아파트 5단지,2025-03-08,76.5,5.0,1978.0,317700.0,3177000000.0
송파구,가락동,극동,2025-03-08,149.74,2.0,1984.0,170000.0,1700000000.0
송파구,잠실동,주공아파트 5단지,2025-03-08,82.61,13.0,1978.0,382500.0,3825000000.0
송파구,문정동,문정래미안,2025-03-08,84.96,3.0,2004.0,143500.0,1435000000.0
송파구,가락동,대림,2025-03-08,99.38,1.0,1988.0,105500.0,1055000000.0
송파구,잠실동,리센츠,2025-03-08,27.68,25.0,2008.0,115000.0,1150000000.0
송파구,문정동,올림픽훼밀리타운,2025-03-08,84.705,4.0,1988.0,194000.0,1940000000.0
송파구,가락동,삼환,2025-03-08,84.974,5.0,1984.0,150000.0,1500000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-03-08,59.92,1.0,1997.0,111500.0,1115000000.0
송파구,장지동,송파파인타운3단지,2025-03-08,84.98,4.0,2008.0,123000.0,1230000000.0
송파구,가락동,가락(1차)쌍용아파트,2025-03-08,84.69,2.0,1997.0,135000.0,1350000000.0
송파구,문정동,문정래미안,2025-03-08,84.96,5.0,2004.0,150000.0,1500000000.0
송파구,오금동,송파두산위브,2025-03-08,59.9823,24.0,2019.0,102000.0,1020000000.0
