시군구,도로명코드,도로명,영문도로명,읍면동일련번호,시도명,시군구명,읍면동구분,읍면동코드,읍면동명,상위도로코드,상위도로명,폐지구분,변경이력사유,변경이력정보,영문시도명,영문시군구명,영문읍면동명,고시일자,말소일자
11350,4130062,노원로16길,Nowon-ro 16-gil,1,서울특별시,노원구,1,104.0,하계동,,,0,,,Seoul,Nowon-gu,Hagye-dong,20100610.0,
11350,4130063,노원로17길,Nowon-ro 17-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130063,노원로17길,Nowon-ro 17-gil,1,서울특별시,노원구,1,104.0,하계동,,,0,,,Seoul,Nowon-gu,Hagye-dong,20100610.0,
11350,4130063,노원로17길,Nowon-ro 17-gil,2,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100610.0,
11350,4130064,노원로18길,Nowon-ro 18-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130064,노원로18길,Nowon-ro 18-gil,1,서울특별시,노원구,1,104.0,하계동,,,0,,,Seoul,Nowon-gu,Hagye-dong,20100610.0,
11350,4130065,노원로19길,Nowon-ro 19-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130065,노원로19길,Nowon-ro 19-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100610.0,
11350,4130066,노원로1가길,Nowon-ro 1ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130066,노원로1가길,Nowon-ro 1ga-gil,1,서울특별시,노원구,1,103.0,공릉동,,,0,,,Seoul,Nowon-gu,Gongneung-dong,20100610.0,
11350,4130067,노원로1길,Nowon-ro 1-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130067,노원로1길,Nowon-ro 1-gil,1,서울특별시,노원구,1,103.0,공릉동,,,0,,,Seoul,Nowon-gu,Gongneung-dong,20100610.0,
11350,4130068,노원로1나길,Nowon-ro 1na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130068,노원로1나길,Nowon-ro 1na-gil,1,서울특별시,노원구,1,103.0,공릉동,,,0,,,Seoul,Nowon-gu,Gongneung-dong,20100610.0,
11350,4130069,노원로1다길,Nowon-ro 1da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130069,노원로1다길,Nowon-ro 1da-gil,1,서울특별시,노원구,1,103.0,공릉동,,,0,,,Seoul,Nowon-gu,Gongneung-dong,20100610.0,
11350,4130070,노원로1라길,Nowon-ro 1ra-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130070,노원로1라길,Nowon-ro 1ra-gil,1,서울특별시,노원구,1,103.0,공릉동,,,0,,,Seoul,Nowon-gu,Gongneung-dong,20100610.0,
11350,4130071,노원로1마길,Nowon-ro 1ma-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130071,노원로1마길,Nowon-ro 1ma-gil,1,서울특별시,노원구,1,103.0,공릉동,,,0,,,Seoul,Nowon-gu,Gongneung-dong,20100610.0,
11350,4130072,노원로1바길,Nowon-ro 1ba-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130072,노원로1바길,Nowon-ro 1ba-gil,1,서울특별시,노원구,1,103.0,공릉동,,,0,,,Seoul,Nowon-gu,Gongneung-dong,20100610.0,
11350,4130074,노원로22길,Nowon-ro 22-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130074,노원로22길,Nowon-ro 22-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100610.0,
11350,4130076,노원로26가길,Nowon-ro 26ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130076,노원로26가길,Nowon-ro 26ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130077,노원로26길,Nowon-ro 26-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130077,노원로26길,Nowon-ro 26-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130078,노원로26나길,Nowon-ro 26na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130078,노원로26나길,Nowon-ro 26na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130079,노원로28길,Nowon-ro 28-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130079,노원로28길,Nowon-ro 28-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130080,노원로30길,Nowon-ro 30-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130080,노원로30길,Nowon-ro 30-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130081,노원로32길,Nowon-ro 32-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130081,노원로32길,Nowon-ro 32-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130082,노원로34길,Nowon-ro 34-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130082,노원로34길,Nowon-ro 34-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130083,노원로38길,Nowon-ro 38-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130083,노원로38길,Nowon-ro 38-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130085,노해로75길,Nohae-ro 75-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130085,노해로75길,Nohae-ro 75-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130086,노해로77길,Nohae-ro 77-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130086,노해로77길,Nohae-ro 77-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130087,노해로79길,Nohae-ro 79-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130087,노해로79길,Nohae-ro 79-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130088,노해로81길,Nohae-ro 81-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130088,노해로81길,Nohae-ro 81-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130089,노해로83길,Nohae-ro 83-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130089,노해로83길,Nohae-ro 83-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130090,노해로85길,Nohae-ro 85-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130090,노해로85길,Nohae-ro 85-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130091,누원2길,Nuwon 2-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20101116.0,
11350,4130091,누원2길,Nuwon 2-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20101116.0,
11350,4130094,덕릉로100길,Deongneung-ro 100-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130094,덕릉로100길,Deongneung-ro 100-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130095,덕릉로102길,Deongneung-ro 102-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130095,덕릉로102길,Deongneung-ro 102-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130096,덕릉로103길,Deongneung-ro 103-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130096,덕릉로103길,Deongneung-ro 103-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130097,덕릉로106길,Deongneung-ro 106-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130097,덕릉로106길,Deongneung-ro 106-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130098,덕릉로108길,Deongneung-ro 108-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130098,덕릉로108길,Deongneung-ro 108-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130099,덕릉로109가길,Deongneung-ro 109ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130099,덕릉로109가길,Deongneung-ro 109ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130100,덕릉로109길,Deongneung-ro 109-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130100,덕릉로109길,Deongneung-ro 109-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130101,덕릉로109나길,Deongneung-ro 109na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130101,덕릉로109나길,Deongneung-ro 109na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130102,덕릉로109다길,Deongneung-ro 109da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130102,덕릉로109다길,Deongneung-ro 109da-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130103,덕릉로110길,Deongneung-ro 110-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130103,덕릉로110길,Deongneung-ro 110-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130104,덕릉로112길,Deongneung-ro 112-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130104,덕릉로112길,Deongneung-ro 112-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130105,덕릉로113가길,Deongneung-ro 113ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130105,덕릉로113가길,Deongneung-ro 113ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130106,덕릉로113길,Deongneung-ro 113-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130106,덕릉로113길,Deongneung-ro 113-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130107,덕릉로115가길,Deongneung-ro 115ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130107,덕릉로115가길,Deongneung-ro 115ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130108,덕릉로115길,Deongneung-ro 115-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130108,덕릉로115길,Deongneung-ro 115-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130109,덕릉로115나길,Deongneung-ro 115na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130109,덕릉로115나길,Deongneung-ro 115na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130110,덕릉로115다길,Deongneung-ro 115da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130110,덕릉로115다길,Deongneung-ro 115da-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130111,덕릉로118길,Deongneung-ro 118-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130111,덕릉로118길,Deongneung-ro 118-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130112,덕릉로119가길,Deongneung-ro 119ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130112,덕릉로119가길,Deongneung-ro 119ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130113,덕릉로119길,Deongneung-ro 119-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130113,덕릉로119길,Deongneung-ro 119-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130114,덕릉로122길,Deongneung-ro 122-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130114,덕릉로122길,Deongneung-ro 122-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130115,덕릉로123길,Deongneung-ro 123-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130115,덕릉로123길,Deongneung-ro 123-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130116,덕릉로124가길,Deongneung-ro 124ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130116,덕릉로124가길,Deongneung-ro 124ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130117,덕릉로124길,Deongneung-ro 124-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130117,덕릉로124길,Deongneung-ro 124-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130118,덕릉로126가길,Deongneung-ro 126ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130118,덕릉로126가길,Deongneung-ro 126ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130119,덕릉로126길,Deongneung-ro 126-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130119,덕릉로126길,Deongneung-ro 126-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130120,덕릉로126나길,Deongneung-ro 126na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130120,덕릉로126나길,Deongneung-ro 126na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130121,덕릉로126다길,Deongneung-ro 126da-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130121,덕릉로126다길,Deongneung-ro 126da-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130122,덕릉로126라길,Deongneung-ro 126ra-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130122,덕릉로126라길,Deongneung-ro 126ra-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130123,덕릉로126마길,Deongneung-ro 126ma-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130123,덕릉로126마길,Deongneung-ro 126ma-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130124,덕릉로126바길,Deongneung-ro 126ba-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130124,덕릉로126바길,Deongneung-ro 126ba-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130125,덕릉로126사길,Deongneung-ro 126sa-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130125,덕릉로126사길,Deongneung-ro 126sa-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130126,덕릉로126아길,Deongneung-ro 126a-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130126,덕릉로126아길,Deongneung-ro 126a-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130127,덕릉로127길,Deongneung-ro 127-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130127,덕릉로127길,Deongneung-ro 127-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130128,덕릉로129가길,Deongneung-ro 129ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130128,덕릉로129가길,Deongneung-ro 129ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130129,덕릉로129길,Deongneung-ro 129-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130129,덕릉로129길,Deongneung-ro 129-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130130,덕릉로130가길,Deongneung-ro 130ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130130,덕릉로130가길,Deongneung-ro 130ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130131,덕릉로130길,Deongneung-ro 130-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130131,덕릉로130길,Deongneung-ro 130-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130132,덕릉로130나길,Deongneung-ro 130na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130132,덕릉로130나길,Deongneung-ro 130na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130133,덕릉로131가길,Deongneung-ro 131ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130133,덕릉로131가길,Deongneung-ro 131ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130134,덕릉로131길,Deongneung-ro 131-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130134,덕릉로131길,Deongneung-ro 131-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130135,덕릉로134가길,Deongneung-ro 134ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130135,덕릉로134가길,Deongneung-ro 134ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130136,덕릉로134길,Deongneung-ro 134-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130136,덕릉로134길,Deongneung-ro 134-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130137,덕릉로135길,Deongneung-ro 135-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130137,덕릉로135길,Deongneung-ro 135-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130138,덕릉로137길,Deongneung-ro 137-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130138,덕릉로137길,Deongneung-ro 137-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130139,덕릉로139길,Deongneung-ro 139-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130139,덕릉로139길,Deongneung-ro 139-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130140,덕릉로141가길,Deongneung-ro 141ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130140,덕릉로141가길,Deongneung-ro 141ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130141,덕릉로141길,Deongneung-ro 141-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130141,덕릉로141길,Deongneung-ro 141-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130142,덕릉로141나길,Deongneung-ro 141na-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130142,덕릉로141나길,Deongneung-ro 141na-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130143,덕릉로143길,Deongneung-ro 143-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130143,덕릉로143길,Deongneung-ro 143-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130144,덕릉로145길,Deongneung-ro 145-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130144,덕릉로145길,Deongneung-ro 145-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130146,덕릉로60타길,Deongneung-ro 60ta-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130146,덕릉로60타길,Deongneung-ro 60ta-gil,1,서울특별시,노원구,1,102.0,월계동,,,0,,,Seoul,Nowon-gu,Wolgye-dong,20100610.0,
11350,4130147,덕릉로70가길,Deongneung-ro 70ga-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130147,덕릉로70가길,Deongneung-ro 70ga-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130148,덕릉로70길,Deongneung-ro 70-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130148,덕릉로70길,Deongneung-ro 70-gil,1,서울특별시,노원구,1,105.0,상계동,,,0,,,Seoul,Nowon-gu,Sanggye-dong,20100610.0,
11350,4130149,덕릉로71길,Deongneung-ro 71-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130149,덕릉로71길,Deongneung-ro 71-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100610.0,
11350,4130150,덕릉로73길,Deongneung-ro 73-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
11350,4130150,덕릉로73길,Deongneung-ro 73-gil,1,서울특별시,노원구,1,106.0,중계동,,,0,,,Seoul,Nowon-gu,Junggye-dong,20100610.0,
11350,4130151,덕릉로76길,Deongneung-ro 76-gil,0,서울특별시,노원구,2,,,,,0,,,Seoul,Nowon-gu,,20100610.0,
